case,rank,node_id,node_group,operation,type_pair,group,original_loss,ablated_loss,loss_drop_when_zeroed,captum_attr_sum,captum_attr_mean
TN_high_below_threshold:15:82599,15,82599,TN_high_below_threshold,MODIFY,subject->file,src_embedding,14.144761086,0.213678017,13.931083068,1783.178588867,13.931082726
TN_high_below_threshold:15:82599,15,82599,TN_high_below_threshold,MODIFY,subject->file,src_type,14.144761086,19.482686996,-5.337925911,-16.013778687,-5.337926388
TN_high_below_threshold:15:82599,15,82599,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,14.144761086,16.111457825,-1.966696739,-251.737182617,-1.966696739
TN_high_below_threshold:15:82599,15,82599,TN_high_below_threshold,MODIFY,subject->file,dst_type,14.144761086,16.409637451,-2.264876366,-6.794629097,-2.264876366
TN_high_below_threshold:16:7864,16,7864,TN_high_below_threshold,MODIFY,subject->file,src_embedding,14.144761086,0.213678017,13.931083068,1783.178588867,13.931082726
TN_high_below_threshold:16:7864,16,7864,TN_high_below_threshold,MODIFY,subject->file,src_type,14.144761086,19.482686996,-5.337925911,-16.013778687,-5.337926388
TN_high_below_threshold:16:7864,16,7864,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,14.144761086,16.111457825,-1.966696739,-251.737182617,-1.966696739
TN_high_below_threshold:16:7864,16,7864,TN_high_below_threshold,MODIFY,subject->file,dst_type,14.144761086,16.409637451,-2.264876366,-6.794629097,-2.264876366
TN_high_below_threshold:17:82600,17,82600,TN_high_below_threshold,MODIFY,subject->file,src_embedding,14.085386276,0.208888859,13.876497418,1776.191528320,13.876496315
TN_high_below_threshold:17:82600,17,82600,TN_high_below_threshold,MODIFY,subject->file,src_type,14.085386276,19.382745743,-5.297359467,-15.892078400,-5.297359467
TN_high_below_threshold:17:82600,17,82600,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,14.085386276,16.111457825,-2.026071548,-259.337158203,-2.026071548
TN_high_below_threshold:17:82600,17,82600,TN_high_below_threshold,MODIFY,subject->file,dst_type,14.085386276,16.424369812,-2.338983536,-7.016950607,-2.338983536
TN_high_below_threshold:18:297772,18,297772,TN_high_below_threshold,MODIFY,subject->file,src_embedding,14.085386276,0.208888859,13.876497418,1776.191528320,13.876496315
TN_high_below_threshold:18:297772,18,297772,TN_high_below_threshold,MODIFY,subject->file,src_type,14.085386276,19.382745743,-5.297359467,-15.892078400,-5.297359467
TN_high_below_threshold:18:297772,18,297772,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,14.085386276,16.111457825,-2.026071548,-259.337158203,-2.026071548
TN_high_below_threshold:18:297772,18,297772,TN_high_below_threshold,MODIFY,subject->file,dst_type,14.085386276,16.424369812,-2.338983536,-7.016950607,-2.338983536
TN_high_below_threshold:19:100980,19,100980,TN_high_below_threshold,RENAME,subject->file,src_embedding,14.027871132,11.439673424,2.588197708,331.289306641,2.588197708
TN_high_below_threshold:19:100980,19,100980,TN_high_below_threshold,RENAME,subject->file,src_type,14.027871132,12.421083450,1.606787682,4.820363045,1.606787682
TN_high_below_threshold:19:100980,19,100980,TN_high_below_threshold,RENAME,subject->file,dst_embedding,14.027871132,6.949920654,7.077950478,905.977600098,7.077950001
TN_high_below_threshold:19:100980,19,100980,TN_high_below_threshold,RENAME,subject->file,dst_type,14.027871132,15.275275230,-1.247404099,-3.742212296,-1.247404099
TN_high_below_threshold:20:11306,20,11306,TN_high_below_threshold,RENAME,subject->file,src_embedding,14.027871132,11.439673424,2.588197708,331.289306641,2.588197708
TN_high_below_threshold:20:11306,20,11306,TN_high_below_threshold,RENAME,subject->file,src_type,14.027871132,12.421083450,1.606787682,4.820363045,1.606787682
TN_high_below_threshold:20:11306,20,11306,TN_high_below_threshold,RENAME,subject->file,dst_embedding,14.027871132,6.949920654,7.077950478,905.977600098,7.077950001
TN_high_below_threshold:20:11306,20,11306,TN_high_below_threshold,RENAME,subject->file,dst_type,14.027871132,15.275275230,-1.247404099,-3.742212296,-1.247404099
TN_high_below_threshold:21:100950,21,100950,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.890874863,11.339693069,2.551181793,326.551269531,2.551181793
TN_high_below_threshold:21:100950,21,100950,TN_high_below_threshold,RENAME,subject->file,src_type,13.890874863,12.293764114,1.597110748,4.791332245,1.597110748
TN_high_below_threshold:21:100950,21,100950,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.890874863,6.949920654,6.940954208,888.442260742,6.940955162
TN_high_below_threshold:21:100950,21,100950,TN_high_below_threshold,RENAME,subject->file,dst_type,13.890874863,15.155470848,-1.264595985,-3.793787956,-1.264595985
TN_high_below_threshold:22:87004,22,87004,TN_high_below_threshold,CREATE,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:22:87004,22,87004,TN_high_below_threshold,CREATE,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
